Source,Target,Type
4413,2671,Directed
4414,4342,Directed
4415,4224,Directed
4416,1844,Directed
4416,570,Directed
4416,602,Directed
4417,4218,Directed
4418,4384,Directed
4350,4267,Directed
4350,4218,Directed
4350,4267,Directed
4419,3,Directed
4420,2114,Directed
4389,4224,Directed
4421,1856,Directed
4332,1856,Directed
4332,4422,Directed
4332,2467,Directed
4332,4423,Directed
4332,4424,Directed
4332,4425,Directed
4332,4426,Directed
4332,4427,Directed
4428,4342,Directed
4429,4352,Directed
3642,4218,Directed
3642,4218,Directed
3642,4182,Directed
4430,4333,Directed
4373,4182,Directed
4373,4218,Directed
4373,4218,Directed
4373,4431,Directed
4373,588,Directed
4373,4432,Directed
4433,2114,Directed
4367,4182,Directed
4367,4371,Directed
4367,4371,Directed
4370,1856,Directed
4434,4344,Directed
4435,4218,Directed
4435,2089,Directed
4435,2080,Directed
4435,2120,Directed
1844,4182,Directed
1844,4218,Directed
1844,4182,Directed
4436,4224,Directed
4437,4421,Directed
4437,2120,Directed
4349,4224,Directed
4349,4438,Directed
4349,4438,Directed
4349,4224,Directed
4349,4439,Directed
4349,4439,Directed
4349,4440,Directed
4349,2347,Directed
4349,570,Directed
4400,4388,Directed
4400,4401,Directed
4400,4261,Directed
4362,3642,Directed
4441,4389,Directed
4442,4307,Directed
4442,4443,Directed
4444,4300,Directed
4445,4307,Directed
4446,4444,Directed
4446,4447,Directed
4446,4448,Directed
4446,2089,Directed
4449,4318,Directed
4450,1978,Directed
4451,4452,Directed
4451,4452,Directed
4451,4453,Directed
4454,4455,Directed
4454,4456,Directed
4454,4457,Directed
4458,1978,Directed
4459,4307,Directed
4460,4444,Directed
4461,4444,Directed
4461,4462,Directed
4461,2089,Directed
4461,4463,Directed
4464,4307,Directed
4465,4418,Directed
4466,4467,Directed
4468,4444,Directed
4468,2089,Directed
4469,4453,Directed
4469,4453,Directed
4469,4451,Directed
4470,4471,Directed
4472,4307,Directed
4473,4474,Directed
4475,4318,Directed
4476,4471,Directed
4474,4224,Directed
4477,4470,Directed
4478,4479,Directed
4480,4481,Directed
4482,4483,Directed
4482,2089,Directed
4484,4318,Directed
4485,4307,Directed
4486,4318,Directed
4487,4481,Directed
4488,4471,Directed
4452,4489,Directed
4452,4489,Directed
4452,4302,Directed
4452,2089,Directed
4490,4307,Directed
4376,4491,Directed
4492,4493,Directed
4491,4494,Directed
4495,4318,Directed
4496,4318,Directed
4497,4498,Directed
4499,1978,Directed
4500,4318,Directed
4501,4318,Directed
4502,4307,Directed
4503,4471,Directed
4504,4375,Directed
4504,4505,Directed
4504,4505,Directed
4481,4325,Directed
4481,4311,Directed
4481,4311,Directed
4506,4347,Directed
4498,4474,Directed
2100,4444,Directed
2100,2089,Directed
4507,4300,Directed
4508,4509,Directed
4508,4384,Directed
4508,4384,Directed
4508,4509,Directed
4510,4224,Directed
4511,4493,Directed
4512,4318,Directed
4513,4493,Directed
4514,4307,Directed
4515,4318,Directed
4516,4307,Directed
4517,4518,Directed
4519,4307,Directed
4520,1978,Directed
4521,4318,Directed
4483,4444,Directed
4483,4448,Directed
4483,2089,Directed
4522,4318,Directed
4523,4471,Directed
4524,4498,Directed
4525,4487,Directed
4526,4527,Directed
4528,4318,Directed
4529,4224,Directed
4494,4347,Directed
4530,4461,Directed
4530,2089,Directed
4531,4471,Directed
4532,1978,Directed
4479,4384,Directed
4533,4473,Directed
4534,4307,Directed
4535,4307,Directed
4536,4531,Directed
4537,4538,Directed
4539,4540,Directed
4541,4318,Directed
4542,4318,Directed
4543,4307,Directed
4544,4318,Directed
4545,4471,Directed
4546,4471,Directed
4547,4481,Directed
4547,4548,Directed
4547,4323,Directed
4547,4322,Directed
4549,4318,Directed
4550,4444,Directed
4550,4551,Directed
4550,4552,Directed
4550,2089,Directed
4553,4318,Directed
4493,4224,Directed
4538,4474,Directed
4554,4473,Directed
4555,4307,Directed
4556,4318,Directed
4557,4538,Directed
4558,4318,Directed
4559,4355,Directed
4560,4444,Directed
4560,4552,Directed
4560,4551,Directed
4560,2089,Directed
4561,4444,Directed
4561,4552,Directed
4561,4447,Directed
4561,4562,Directed
4561,2089,Directed
4563,4221,Directed
4564,2120,Directed
4565,1856,Directed
4566,4567,Directed
4566,2089,Directed
4566,2080,Directed
4568,4569,Directed
4568,4570,Directed
4568,4571,Directed
4568,4572,Directed
4573,4574,Directed
4573,2089,Directed
4575,4444,Directed
4575,4552,Directed
4575,4551,Directed
4575,2089,Directed
4576,4577,Directed
4578,4195,Directed
4578,4194,Directed
4579,4444,Directed
4579,4580,Directed
4579,4581,Directed
4579,2089,Directed
4582,4444,Directed
4582,4583,Directed
4582,4584,Directed
4582,2089,Directed
4585,4586,Directed
4578,2393,Directed
4587,4444,Directed
4587,4551,Directed
4587,2089,Directed
4587,4581,Directed
4588,2393,Directed
4589,4444,Directed
4589,4552,Directed
4589,4580,Directed
4589,2089,Directed
4564,2347,Directed
4564,2103,Directed
4564,4552,Directed
4564,4551,Directed
4564,2089,Directed
4564,2088,Directed
4590,4444,Directed
4590,4552,Directed
4590,2089,Directed
4590,4551,Directed
4591,4592,Directed
4588,2110,Directed
4588,4593,Directed
4588,4195,Directed
4588,4199,Directed
4588,4198,Directed
4594,4444,Directed
4594,2408,Directed
4595,4596,Directed
4597,4598,Directed
4596,4597,Directed
4599,4444,Directed
4599,4552,Directed
4599,4551,Directed
4599,2089,Directed
4588,4195,Directed
4588,4593,Directed
4588,2110,Directed
4564,4600,Directed
4601,4602,Directed
4603,4446,Directed
4603,2089,Directed
4564,4604,Directed
4605,4568,Directed
4564,4194,Directed
4564,4195,Directed
4606,4607,Directed
4564,4552,Directed
4564,4551,Directed
4564,2103,Directed
4608,4563,Directed
4609,4408,Directed
4609,4408,Directed
4609,1871,Directed
4610,4444,Directed
4610,2089,Directed
4611,4370,Directed
4612,4444,Directed
4612,4182,Directed
4612,4444,Directed
4612,4613,Directed
4612,4614,Directed
4612,4615,Directed
4588,4586,Directed
4588,4616,Directed
4617,4569,Directed
4617,4572,Directed
4617,4571,Directed
4617,4570,Directed
4588,4618,Directed
4588,4619,Directed
4588,4620,Directed
4564,4621,Directed
4564,4622,Directed
4623,4602,Directed
4624,4444,Directed
4624,2089,Directed
4578,2393,Directed
4625,2103,Directed
4625,4551,Directed
4625,4552,Directed
4585,2393,Directed
4626,1856,Directed
4627,4592,Directed
4602,4190,Directed
4602,4192,Directed
4602,4190,Directed
4602,4192,Directed
4602,4628,Directed
4602,4629,Directed
4602,2347,Directed
4625,4600,Directed
4630,4444,Directed
4630,2089,Directed
4631,4370,Directed
4625,2103,Directed
4632,4444,Directed
4632,2089,Directed
4632,4552,Directed
4632,4551,Directed
4574,4444,Directed
4574,4551,Directed
4574,2089,Directed
4574,4552,Directed
4564,4633,Directed
4564,4616,Directed
4564,4619,Directed
4564,4620,Directed
4625,2110,Directed
4625,4593,Directed
4634,4602,Directed
4634,4192,Directed
4634,4602,Directed
4564,2089,Directed
4564,4616,Directed
4564,4619,Directed
4635,4602,Directed
4636,4444,Directed
4636,2089,Directed
4636,4562,Directed
4637,4444,Directed
4637,2089,Directed
4637,4551,Directed
4637,4552,Directed
4638,4602,Directed
4638,4622,Directed
4638,4639,Directed
4564,4195,Directed
4564,4593,Directed
4564,2110,Directed
4640,4589,Directed
4640,2089,Directed
4640,4581,Directed
4640,4552,Directed
4641,3,Directed
4642,4444,Directed
4642,2089,Directed
4643,4444,Directed
4644,4563,Directed
4564,2110,Directed
4564,4593,Directed
4564,4195,Directed
4598,4281,Directed
4598,4384,Directed
4598,4384,Directed
4645,4587,Directed
4578,4593,Directed
4578,2110,Directed
4625,4646,Directed
4625,2467,Directed
4625,4647,Directed
4564,4622,Directed
4625,4619,Directed
4625,4620,Directed
4625,4616,Directed
4625,4586,Directed
4625,4618,Directed
4625,4619,Directed
4625,4619,Directed
4648,4444,Directed
4648,4581,Directed
4648,2089,Directed
4648,4580,Directed
4585,2110,Directed
4585,4195,Directed
4585,4593,Directed
4649,4444,Directed
4649,2089,Directed
4649,4447,Directed
4649,4552,Directed
4650,4640,Directed
4650,2089,Directed
4564,4651,Directed
4564,4652,Directed
4653,3,Directed
4653,13,Directed
4654,3,Directed
4655,3,Directed
4655,43,Directed
213,3,Directed
213,28,Directed
94,3,Directed
94,43,Directed
36,3,Directed
36,22,Directed
4656,3,Directed
4656,43,Directed
187,3,Directed
189,3,Directed
90,3,Directed
266,3,Directed
110,3,Directed
67,3,Directed
4657,3,Directed
218,3,Directed
218,43,Directed
4658,3,Directed
4659,3,Directed
4659,43,Directed
154,3,Directed
154,28,Directed
21,3,Directed
21,22,Directed
139,3,Directed
232,3,Directed
232,31,Directed
4660,3,Directed
4660,13,Directed
156,3,Directed
156,183,Directed
156,163,Directed
205,3,Directed
205,31,Directed
178,3,Directed
222,3,Directed
222,28,Directed
167,3,Directed
102,3,Directed
102,4661,Directed
102,740,Directed
102,299,Directed
102,4662,Directed
102,1553,Directed
102,10,Directed
4663,3,Directed
4663,28,Directed
27,3,Directed
27,28,Directed
114,3,Directed
114,28,Directed
92,3,Directed
92,22,Directed
4664,3,Directed
4664,43,Directed
4665,3,Directed
4665,22,Directed
71,3,Directed
71,31,Directed
203,3,Directed
203,28,Directed
201,3,Directed
209,3,Directed
209,6,Directed
4666,3,Directed
4666,22,Directed
63,3,Directed
63,31,Directed
176,3,Directed
176,6,Directed
82,3,Directed
82,31,Directed
30,3,Directed
30,31,Directed
4667,3,Directed
4667,6,Directed
4668,3,Directed
4668,4669,Directed
4668,163,Directed
56,3,Directed
56,13,Directed
112,3,Directed
78,3,Directed
78,43,Directed
193,3,Directed
193,31,Directed
135,3,Directed
135,134,Directed
135,18,Directed
4670,3,Directed
61,3,Directed
61,6,Directed
73,3,Directed
73,133,Directed
73,163,Directed
4,3,Directed
4,6,Directed
86,3,Directed
86,28,Directed
4671,3,Directed
191,3,Directed
191,13,Directed
4672,3,Directed
4672,6,Directed
165,3,Directed
165,28,Directed
141,3,Directed
141,6,Directed
50,3,Directed
50,4673,Directed
50,4674,Directed
50,299,Directed
50,737,Directed
50,1556,Directed
50,10,Directed
195,3,Directed
195,28,Directed
118,3,Directed
118,6,Directed
4675,3,Directed
4675,43,Directed
9,8,Directed
9,7,Directed
9,4676,Directed
9,734,Directed
9,1550,Directed
9,10,Directed
108,3,Directed
108,1554,Directed
108,4677,Directed
108,742,Directed
108,299,Directed
108,4678,Directed
108,10,Directed
4679,3,Directed
4679,43,Directed
226,3,Directed
122,3,Directed
96,3,Directed
96,28,Directed
143,3,Directed
143,142,Directed
143,18,Directed
17,3,Directed
17,4680,Directed
17,18,Directed
146,3,Directed
146,144,Directed
146,18,Directed
4681,3,Directed
59,3,Directed
59,58,Directed
59,18,Directed
174,3,Directed
76,3,Directed
76,43,Directed
161,3,Directed
161,160,Directed
161,163,Directed
120,3,Directed
120,31,Directed
98,3,Directed
98,31,Directed
69,3,Directed
69,43,Directed
40,3,Directed
40,28,Directed
84,3,Directed
228,3,Directed
228,28,Directed
88,3,Directed
88,28,Directed
65,3,Directed
124,3,Directed
124,22,Directed
4682,3,Directed
137,3,Directed
207,3,Directed
207,22,Directed
126,3,Directed
126,1560,Directed
126,299,Directed
126,733,Directed
126,4683,Directed
126,4684,Directed
126,10,Directed
80,3,Directed
80,22,Directed
48,3,Directed
48,28,Directed
116,3,Directed
116,43,Directed
199,3,Directed
199,22,Directed
169,3,Directed
169,4685,Directed
169,18,Directed
46,3,Directed
12,3,Directed
12,13,Directed
197,3,Directed
197,13,Directed
4686,3,Directed
4686,43,Directed
262,3,Directed
262,28,Directed
252,3,Directed
252,22,Directed
244,3,Directed
244,6,Directed
182,3,Directed
182,43,Directed
42,3,Directed
42,43,Directed
38,3,Directed
38,28,Directed
4687,3,Directed
4687,13,Directed
4688,3,Directed
4688,43,Directed
33,3,Directed
216,3,Directed
216,28,Directed
264,3,Directed
264,22,Directed
4689,3,Directed
4689,13,Directed
211,3,Directed
211,28,Directed
4690,3,Directed
4690,43,Directed
234,3,Directed
234,28,Directed
4691,3,Directed
4691,43,Directed
256,3,Directed
256,22,Directed
268,3,Directed
268,22,Directed
4692,3,Directed
4692,43,Directed
246,3,Directed
4693,3,Directed
4693,43,Directed
131,3,Directed
131,13,Directed
4694,3,Directed
4694,13,Directed
220,3,Directed
220,28,Directed
240,3,Directed
240,22,Directed
4695,3,Directed
4695,13,Directed
254,3,Directed
254,28,Directed
236,3,Directed
236,28,Directed
4696,3,Directed
24,3,Directed
24,31,Directed
224,3,Directed
224,28,Directed
238,3,Directed
238,22,Directed
260,3,Directed
260,22,Directed
4697,3,Directed
4697,43,Directed
4698,3,Directed
4698,6,Directed
4699,3,Directed
4699,43,Directed
4700,3,Directed
4700,43,Directed
250,3,Directed
250,6,Directed
248,3,Directed
248,28,Directed
180,3,Directed
180,28,Directed
152,3,Directed
152,28,Directed
242,3,Directed
242,28,Directed
258,3,Directed
258,22,Directed
4701,3,Directed
4701,13,Directed
230,3,Directed
230,13,Directed
4702,3,Directed
4702,6,Directed
4703,713,Directed
4704,715,Directed
4705,715,Directed
4706,697,Directed
4707,710,Directed
4708,710,Directed
4709,713,Directed
4710,710,Directed
4711,713,Directed
4712,710,Directed
4713,3,Directed
4713,149,Directed
329,3,Directed
329,148,Directed
329,149,Directed
4674,3,Directed
4674,50,Directed
4714,3,Directed
4714,101,Directed
403,3,Directed
403,364,Directed
403,127,Directed
312,3,Directed
312,310,Directed
312,149,Directed
410,3,Directed
410,100,Directed
410,101,Directed
4715,736,Directed
4676,8,Directed
4676,9,Directed
4716,3,Directed
4716,52,Directed
391,3,Directed
391,51,Directed
391,52,Directed
385,3,Directed
385,382,Directed
385,101,Directed
319,8,Directed
319,316,Directed
292,3,Directed
292,106,Directed
292,107,Directed
363,3,Directed
363,128,Directed
363,127,Directed
335,3,Directed
335,334,Directed
335,52,Directed
4717,3,Directed
4717,107,Directed
4684,3,Directed
4684,126,Directed
351,3,Directed
351,298,Directed
351,107,Directed
4677,3,Directed
4677,108,Directed
4718,3,Directed
4718,127,Directed
4661,3,Directed
4661,102,Directed
4719,1856,Directed
4719,4720,Directed
4721,3,Directed
4721,4722,Directed
101,3,Directed
101,99,Directed
101,1559,Directed
101,4714,Directed
101,741,Directed
101,103,Directed
354,3,Directed
408,3,Directed
4723,3,Directed
359,3,Directed
4724,3,Directed
344,3,Directed
429,3,Directed
346,3,Directed
398,3,Directed
378,3,Directed
315,3,Directed
52,3,Directed
52,1555,Directed
52,4716,Directed
52,732,Directed
52,49,Directed
52,14,Directed
371,3,Directed
333,3,Directed
420,3,Directed
309,3,Directed
426,3,Directed
341,3,Directed
324,3,Directed
328,3,Directed
127,3,Directed
127,4718,Directed
127,1558,Directed
127,738,Directed
127,125,Directed
127,103,Directed
326,3,Directed
107,3,Directed
107,4717,Directed
107,739,Directed
107,105,Directed
107,1557,Directed
107,14,Directed
357,3,Directed
149,3,Directed
149,147,Directed
149,1552,Directed
149,4713,Directed
149,731,Directed
149,103,Directed
4725,3,Directed
401,3,Directed
4726,3,Directed
4726,293,Directed
4726,106,Directed
4727,3,Directed
4727,347,Directed
4727,298,Directed
4728,3,Directed
4728,128,Directed
4728,365,Directed
4729,3,Directed
4729,364,Directed
4729,405,Directed
4730,3,Directed
4730,293,Directed
4730,106,Directed
4731,3,Directed
4731,347,Directed
4731,298,Directed
4732,3,Directed
4732,331,Directed
4732,148,Directed
4733,3,Directed
4733,334,Directed
4733,336,Directed
4734,3,Directed
4734,310,Directed
4734,313,Directed
4735,3,Directed
4735,382,Directed
4735,383,Directed
4736,3,Directed
4736,393,Directed
4736,51,Directed
4737,3,Directed
4737,100,Directed
4737,409,Directed
4738,3,Directed
1563,8,Directed
1563,597,Directed
4739,281,Directed
4739,550,Directed
4740,8,Directed
4740,599,Directed
1757,8,Directed
1757,279,Directed
4741,8,Directed
4741,277,Directed
4742,286,Directed
4742,534,Directed
1565,8,Directed
1565,538,Directed
4743,286,Directed
4743,546,Directed
1684,8,Directed
1684,291,Directed
1574,559,Directed
1578,3,Directed
1578,100,Directed
1661,8,Directed
1661,591,Directed
1595,8,Directed
1595,270,Directed
4744,286,Directed
4744,576,Directed
4745,286,Directed
4745,570,Directed
4746,286,Directed
4746,572,Directed
1733,281,Directed
1733,282,Directed
4747,8,Directed
4747,578,Directed
1569,8,Directed
1569,289,Directed
4748,286,Directed
4748,287,Directed
1705,8,Directed
1705,540,Directed
1632,3,Directed
1632,148,Directed
4749,8,Directed
4749,595,Directed
1576,8,Directed
1576,272,Directed
1589,8,Directed
1589,10,Directed
1695,8,Directed
1695,556,Directed
4750,3,Directed
4750,307,Directed
4751,8,Directed
4751,548,Directed
4752,3,Directed
4752,563,Directed
4753,286,Directed
4753,602,Directed
1606,3,Directed
1606,128,Directed
1655,3,Directed
1655,106,Directed
1666,8,Directed
1666,274,Directed
